text,date,vacancy,company,city,country,experience,employment,schedule,salary_from,salary_to,currency,skills,responsibilities,requirements,experience level,uid,position
"#ищу #резюме #iOS #project #fulltime #remote

**iOS Developer**

**Опыт разработки:** 2+ года
**Формат работы:** удаленка
**Занятость:** проектная, полная
**Ожидания по зарплате:** от 150 000 руб.

**Основной стек:**
• SwiftUI, UIKit
• MVC, MVP, MVVM, MVVM+C
• Combine, GCD, async/await
• URLSession, Alamofire
• Core Data

**Дополнительно:**
Realm, AVKit, HealthKit, ARKit, SceneKit, MLKit, Vision, WidgetKit, Firebase (Analytics, Crashlytics), Apphud, SnapKit, R.Swift, Local Notifications, Broadcast Extension, Custom Keyboard Extension

**CV по запросу:** @Hatkosss",2025-07-19T11:32:30+00:00,iOS Developer,,,,2+ года,"проектная, полная",удаленка,150000.0,,руб.,"['SwiftUI', 'UIKit', 'MVC', 'MVP', 'MVVM', 'MVVM+C', 'Combine', 'GCD', 'async/await', 'URLSession', 'Alamofire', 'Core Data', 'Realm', 'AVKit', 'HealthKit', 'ARKit', 'SceneKit', 'MLKit', 'Vision', 'WidgetKit', 'Firebase (Analytics, Crashlytics)', 'Apphud', 'SnapKit', 'R.Swift', 'Local Notifications', 'Broadcast Extension', 'Custom Keyboard Extension']",,,,2025-07-19T11:32:30+00:00_564,"Программист, разработчик"
"#резюме #ищуработу #удаленка #frontend #react #javascript #fulltime #parttime #reactnative #middle #senior #mobile #app #appDeveloper

👨🏼‍💻 **Hovik**
**React Native / React / JavaScript Developer**

🔹 **Опыт:** 4+ года в коммерческой разработке
🔹 **Формат работы:** Full-time / Part-time / Контракт / Удаленно
🔹 **Ставка:** от **$15/час**

💼 **Обо мне:**
✅ **Опытный React Native разработчик** с более чем **3 годами коммерческой разработки**, работал как **в офисе**, так и **удаленно** с клиентами по всему миру.
✅ **Глубокое понимание мобильной разработки** – участвовал в создании стартапов, крупных проектов и поддержке существующих приложений.
✅ **Полный цикл разработки** – от проектирования архитектуры до публикации в **App Store и Google Play**.
✅ **Интеграция сложных сервисов** – платежные системы, WebView, push-уведомления, карты, аналитика.
✅ **Фокус на производительность и UX** – работа с анимациями, кастомными компонентами, адаптивной версткой.
✅ **Понимание бизнес-логики** и работа в мультинациональных командах с современными методологиями (**Agile, Scrum**).

🛠 **Мой стек:**
⚛ **Frontend:** React Native / React / Expo
🗄 **State Management:** Redux / Context API
📡 **Backend & API:** Firebase (Auth, Firestore, Push) / REST API / WebSockets / GraphQL
🎨 **UI & Анимации:** Reanimated / Gesture Handler / Bottom Sheets / Lottie
📍 **Интеграции:** WebView / Google Maps / OAuth / JWT / Stripe / In-App Purchases
🚀 **Разработка и публикация:** CI/CD / Fastlane / App Store & Google Play

📍 **Резюме отправлю в личные сообщения**
📩 **Контакты:**
💬 Telegram: @Hovo96
📧 Email: hovo.hovsepyan.2000@gmail.com
🔗 LinkedIn: [https://www.linkedin.com/in/hovik-hovsepyan-1906791b9](https://www.linkedin.com/in/hovik-hovsepyan-1906791b9)
💻 GitHub: [https://github.com/hovo96](https://github.com/hovo96)",2025-07-19T10:05:08+00:00,React Native / React / JavaScript Developer,,,,4+ года,"['Full-time', 'Part-time', 'Контракт']",Удаленно,15.0,,$,"['React Native', 'React', 'JavaScript', 'Expo', 'Redux', 'Context API', 'Firebase', 'REST API', 'WebSockets', 'GraphQL', 'Reanimated', 'Gesture Handler', 'Bottom Sheets', 'Lottie', 'WebView', 'Google Maps', 'OAuth', 'JWT', 'Stripe', 'In-App Purchases', 'CI/CD', 'Fastlane', 'App Store', 'Google Play']","['Разработка мобильных приложений', 'Участие в создании стартапов и крупных проектов', 'Поддержка существующих приложений', 'Полный цикл разработки', 'Интеграция сложных сервисов', 'Работа с производительностью и UX', 'Работа с анимациями и кастомными компонентами', 'Адаптивная верстка', 'Понимание бизнес-логики', 'Работа в мультинациональных командах', 'Использование методологий Agile и Scrum']","['Опыт в коммерческой разработке', 'Глубокое понимание мобильной разработки', 'Опыт работы с React Native и React', 'Опыт работы с Firebase, REST API, WebSockets, GraphQL', 'Опыт работы с анимациями и кастомными компонентами', 'Опыт работы с интеграциями (WebView, Google Maps, OAuth, JWT, Stripe, In-App Purchases)', 'Опыт работы с CI/CD и Fastlane', 'Опыт публикации приложений в App Store и Google Play']",Middle/Senior,2025-07-19T10:05:08+00:00_565,"Программист, разработчик"
"#**резюме**** ****#ищу**** ****#ios**** 

iOS Software Engineer**

**Опыт: 3,5 **года 
**Занятость:** проектная, полная
**Формат: **удаленка / офис (СПб)
**ЗП:** 240 тыс. рублей на руки

**Основной стек
- **SwiftUI, UIKit
- URLSession/Alamofire
- CoreData/Realm
- GCD/async await
- RxSwift
- VIPER, MVP, CLEAN

**Также работал с**
Remote/Local Notifications, AVKit, WidgetKit, UnitTests, StoreKit, MLKit, Vision, Firebase (Messaging, Crashlytics, Auth), SwiftyJSON, BGTasks, Adapty/AppHud, Google Analytics, AppsFlyerFramework, e2e tests, Speech2Text, SwiftLint, R.Swift, SwiftGen etc

**CV скину по запросу**
@romanenkoios",2025-07-19T10:04:34+00:00,iOS Software Engineer,,Санкт-Петербург,Россия,"3,5 года","проектная, полная",удаленка / офис,240000.0,,рублей,"['SwiftUI', 'UIKit', 'URLSession', 'Alamofire', 'CoreData', 'Realm', 'GCD', 'async await', 'RxSwift', 'VIPER', 'MVP', 'CLEAN', 'Remote/Local Notifications', 'AVKit', 'WidgetKit', 'UnitTests', 'StoreKit', 'MLKit', 'Vision', 'Firebase (Messaging, Crashlytics, Auth)', 'SwiftyJSON', 'BGTasks', 'Adapty/AppHud', 'Google Analytics', 'AppsFlyerFramework', 'e2e tests', 'Speech2Text', 'SwiftLint', 'R.Swift', 'SwiftGen']",,,,2025-07-19T10:04:34+00:00_566,"Программист, разработчик"
"#резюме #ищу #ios #swift #удаленка #mobile #full

👨‍💻 Формат работы: удалёнка
🕒 Занятость: полная / частичная / проектная
💰 Зарплата: от $8 в час

iOS Developer

Обо мне:
Младший разработчик iOS, обеспечивающий высококачественный опыт работы на iPhone, iPad и Apple Watch. Владею Swift, SwiftUI и UIKit, а также имею богатый опыт работы с современными архитектурами, такими как TCA и MVVM-C. Сторонник чистого, легко поддерживаемого кода с акцентом на оптимизацию производительности с помощью структурированного параллелизма (GCD, Operations и async/await) и ARC. Увлечённый командный игрок, ценящий гибкую разработку, наставничество и постоянное обучение при создании масштабируемых, ориентированных на пользователя и доступных приложений.

В 2025 году я самостоятельно спроектировал, разработал и выпустил собственное приложение — Nexadoku — премиальную игру-судоку с характерным футуристическим пользовательским интерфейсом и полноценной внутриигровой логикой. 

SKILLS:
Swift | UIKit & SwiftUI | TCA | MVVM, MVVM-C, VIPER, MVC | async/await, Task, URLSession, Network | CoreBluetooth | CoreData, Realm, CloudKit, SwiftData | Firebase, AppsFlyer, Adjust, MixPanel, Meta SDKs | StoreKit, Apple Pay | NotificationCenter, Live Activity | SnapKit, AVKit, PhotoKit, Core Animation, Core Haptics | Widgets | Core Location, Google Maps & Places | Keychain | XCTest, Swift Testing | Swift Package Manager, CocoaPods | CI/CD (GitHub Actions) | Figma | SwiftLint | Git (GitHub, GitLab) | Xcode

📩 Telegram: @kocamane",2025-07-19T09:51:51+00:00,iOS Developer,,,,,"['полная', 'частичная', 'проектная']",удаленка,8.0,,$,"['Swift', 'UIKit & SwiftUI', 'TCA', 'MVVM, MVVM-C, VIPER, MVC', 'async/await, Task, URLSession, Network', 'CoreBluetooth', 'CoreData, Realm, CloudKit, SwiftData', 'Firebase, AppsFlyer, Adjust, MixPanel, Meta SDKs', 'StoreKit, Apple Pay', 'NotificationCenter, Live Activity', 'SnapKit, AVKit, PhotoKit, Core Animation, Core Haptics', 'Widgets', 'Core Location, Google Maps & Places', 'Keychain', 'XCTest, Swift Testing', 'Swift Package Manager, CocoaPods', 'CI/CD (GitHub Actions)', 'Figma', 'SwiftLint', 'Git (GitHub, GitLab)', 'Xcode']",,,младший разработчик,2025-07-19T09:51:51+00:00_567,"Программист, разработчик"
"#ищу #android #mobile #kotlin #удаленка #офис #Польша #Middle 

Ищу вакансию Android разработчиком (Middle).

📌 Формат работы: офис / удалёнка
📌 Занятость: полная или частичная
📌 Ожидания по зарплате: от 3000$ (netto)
📌 Локация: Польша (приоритет)
Обо мне:
Занимаюсь разработкой Android-приложений более 4 лет.
Общий опыт работы в IT более 15 лет (разработка, управление командой, внедрение информационных систем в крупных компаниях).
Имею опыт работы Fullstack-разработчиком, разрабатываю мобильные приложения, серверную часть на Ktor и базы данных в PostgreSQL.
Стек:
Android (Frontend)
- Kotlin, Java, Dart
- MVVM, MVP
- Room, Retrofit, Ktor Client, Gson, JSON
- Firebase (Authentication, Crashlytics, Database)
- Material Design, View Binding, RecyclerView
- LiveData, Coroutine, RxJava
- Glide, Picasso
- Multi-Module
- Dagger, Koin
- REST API
- JUnit Tests, Mockito, Robolectric
Backend
- Ktor, PostgreSQL, Exposed ORM
- Работа с API, транзакциями, пул соединений (HikariCP)
- Создание таблиц, написание SQL-запросов
- Работа с JSON, сериализация данных (Kotlin Serialization)
- Многопоточность (Coroutines)
📌 LinkedIn: www.linkedin.com/in/pavel-nayya-381ab3284
📌 Резюме по запросу.
📌 Контакты: @PaulN01 или @Paul202382",2025-07-19T07:27:02+00:00,Android разработчик (Middle),,,Польша,4 года,"['полная', 'частичная']","['офис', 'удаленка']",3000.0,,$,"['Kotlin', 'Java', 'Dart', 'MVVM', 'MVP', 'Room', 'Retrofit', 'Ktor Client', 'Gson', 'JSON', 'Firebase', 'Material Design', 'View Binding', 'RecyclerView', 'LiveData', 'Coroutine', 'RxJava', 'Glide', 'Picasso', 'Multi-Module', 'Dagger', 'Koin', 'REST API', 'JUnit Tests', 'Mockito', 'Robolectric', 'Ktor', 'PostgreSQL', 'Exposed ORM', 'HikariCP', 'SQL-запросы', 'Kotlin Serialization', 'Coroutines']",,,Middle,2025-07-19T07:27:02+00:00_568,"Программист, разработчик"
"#резюме #ищу #frontend #junior #react #javaScript #fulltime #удаленка
 Frontend developer 

Ищу команду для роста и практики в JavaScript/TypeScript, React и основах backend. Интересуюсь архитектурой приложений

📌Опыт: 1+
Занятость: полная / частичная / проектная
Формат работы: удаленка 
Ожидания по з/п: $400-800$
🛠Стэк: 
-React/React Native
-JavaScript/TypeScript
-HTML
-CSS/SCSS/SASS/Tailwind-CSS
-Git/GitHub
-Rest API
-Axios
-Vite/Webpack
-Figma
-FSD Архитектура
 
📩 Telegram: @Adilet_front
📎 Резюме — в ЛС",2025-07-19T04:57:01+00:00,Frontend developer,,,,1+,"['полная', 'частичная', 'проектная']",удаленка,400.0,800.0,$,"['React/React Native', 'JavaScript/TypeScript', 'HTML', 'CSS/SCSS/SASS/Tailwind-CSS', 'Git/GitHub', 'Rest API', 'Axios', 'Vite/Webpack', 'Figma', 'FSD Архитектура']","Ищу команду для роста и практики в JavaScript/TypeScript, React и основах backend. Интересуюсь архитектурой приложений",,junior,2025-07-19T04:57:01+00:00_569,"Программист, разработчик"
"#резюме #ищу #swiftUI 

Формат работы: удаленка
Занятость: full time/part time
Ожидания по зп: от 200 000руб.
Опыт:  2 года коммерческого опыта

SwiftUI / SpriteKit/ SwiftUI 
Combine/rxswift
SwiftData/coredata

FacebookSDK/ FBase AppsFlayer / Adjust / Web / URLsession / RESTApi / DeepLinks 

Я разработчик который ищет все новое, готов развиваться, готов к разным проектам, пишу код чисто, качественно,быстро.",2025-07-19T01:09:10+00:00,Разработчик SwiftUI,,,,2 года,full time/part time,удаленка,200000.0,,руб.,"['SwiftUI', 'SpriteKit', 'Combine', 'rxswift', 'SwiftData', 'CoreData', 'FacebookSDK', 'FBase', 'AppsFlayer', 'Adjust', 'Web', 'URLsession', 'RESTApi', 'DeepLinks']",,,2 года коммерческого опыта,2025-07-19T01:09:10+00:00_572,"Программист, разработчик"
"#резюме #frontend #remote #react #reactnative #vue #javascript #typescript

**Формат работы:** удаленка
**Занятость:** частичная, проектная
**Ожидания по зарплате**: от 1200р час
**Стек:** React, Next, React Native, Vue3
**Контакты:** @alekcena
**Обо мне:** 
Готов выполнить небольшую задачу на JavaScript (до 1 дня разработки), чтобы вы могли оценить мой подход и результат. 
Такой формат позволяет быстро понять, подходим ли мы друг другу. 
Открыт к **долгосрочному** **сотрудничеству** — заинтересован в стабильной, качественной работе. 
Присылайте задачу — выполню оперативно.
Портфолио по запросу",2025-07-18T23:07:47+00:00,Frontend Developer,,,,,"частичная, проектная",удаленка,1200.0,,р,"['React', 'Next', 'React Native', 'Vue3', 'JavaScript']",,,,2025-07-18T23:07:47+00:00_573,"Программист, разработчик"
"#резюме #ищу #swift #swiftUI #ios 

Формат работы: удаленка
Занятость: full time/part time
Ожидания по зп: от 240 000руб.
Опыт:  3.7 года коммерческого опыта

- Swift | SwiftUI | SpriteKit
- Rest API 
- Firebase
- OneSignal
- FacebookSDK
- AppsFlayer | Adjust
- SPM, CocoaPods
- WebView | UIApplication

Делаю небольшие проекты любой сложности

DeepLink,iGaming,Crypto,Utilities

Писать лс: @Vyach100",2025-07-18T18:08:43+00:00,iOS Developer,,,,3.7 года,full time/part time,удаленка,240000.0,,руб.,"['Swift', 'SwiftUI', 'SpriteKit', 'Rest API', 'Firebase', 'OneSignal', 'FacebookSDK', 'AppsFlayer', 'Adjust', 'SPM', 'CocoaPods', 'WebView', 'UIApplication']",Делаю небольшие проекты любой сложности,,,2025-07-18T18:08:43+00:00_574,"Программист, разработчик"
"#ищу #резюме #swift #iOS 

**iOS-Разработчик**

Занятость: любая (проектная, полная)
Формат работы: удаленно
Ожидание по зарплате: от 500$ за проект
Коммерческий опыт: 7+ лет
Стек: Swift, UIkit, SwiftUI

О себе:

Разработка белых проектов, как в одного, так и с командой, есть свои разработчики iOS, Android, Backend и дизайн. Полное сопровождение проектов. 

Разработка серых проектов занимает в среднем 2 дня, так же могу предоставить услуги дизайна и выложить в AppStore, закрываю любой объем 

Предложения: @coding_is_my_cardio",2025-07-18T17:24:23+00:00,iOS-Разработчик,,,,7+ лет,"любая (проектная, полная)",удаленно,500.0,,$,"['Swift', 'UIkit', 'SwiftUI']","['Разработка белых проектов, как в одного, так и с командой', 'Полное сопровождение проектов', 'Разработка серых проектов', 'Услуги дизайна', 'Выложить в AppStore']",,7+ лет,2025-07-18T17:24:23+00:00_575,"Программист, разработчик"
"#резюме #ищу #reactnative
Work format: Remote
Employment: Full-time
Salary expectations: $1500 USD

About me:
React Native developer with 4 years of commercial experience.

CV: https://drive.google.com/file/d/1GVtw48pRaTe2rD7NUu-YGr2xVgu4F4Y4/view?usp=sharing

Languages:
Russian – Native
Azerbaijani – Native
English – Intermediate

Equipment:
MacBook Pro M1 (for iOS)
i7-11700k PC (for Android)

Формат работы: удаленка
Занятость: полная
Ожидания по заплате: 1500 USD.
Обо мне: 
React-native разработчик с коммерческим опытом 4 года. 

CV - https://drive.google.com/file/d/1GVtw48pRaTe2rD7NUu-YGr2xVgu4F4Y4/view?usp=sharing

Русский - Native 
Азербайджанский - Native
Английский - Intermediate

Техника:
MacBook Pro M1 (для Ios)
i7-11700k PC (для Android)",2025-07-18T15:39:24+00:00,React Native developer,,,,4 years,Full-time,Remote,1500.0,1500.0,USD,['React Native'],,,,2025-07-18T15:39:24+00:00_577,"Программист, разработчик"
"#ищу #резюме #android #java #kotlin #project #удалёнка #remote #senior #middle #developer

Senior Android Developer
Формат работы: проектная, удалённая
Опыт: 10+ лет
Ожидание по оплате: €15/час

Обо мне:
Ищу проектную работу для Android-разработчика. Есть опыт работы как в продуктовых, так и в аутсорс-компаниях, а также собственные опубликованные проекты. Разрабатывал приложение для e-commerce с аудиторией 2,5M+ пользователей, приложение для социальных сетей с аудиторией 3,5M+, IoT-системы, финтех и сервис доставки еды. Уверенно владею современными инструментами, архитектурами и подходами.

Мой стек:
• Языки: Java, Kotlin
• UI: Jetpack Compose, XML, Material Design
• Архитектура: Clean Architecture, MVVM, MVI, MVP, Modularization, Repository Pattern
• Асинхронность: Coroutines, Flow, RxJava
• Навигация: Android Navigation Components
• DI: Dagger 2
• Сеть: Retrofit, OkHttp, Glide, SocketConnections, WebSockets, Wi-Fi
• Графика и анимация: OpenGL ES, Lottie
• БД: Room, SQLite, OrmLite, Redis, Memcached
• Тесты: JUnit
• APIs: JSON, XML, REST, SOAP, OAuth 2.0
• Интеграция: Google Play Billing, Firebase (Firestore, Crashlytics, Analytics, Notifications), Google Maps API
• Инструменты: Android Studio, Xcode, Gradle, Git/Bitbucket, Docker, Figma, Linux
• Принципы: SOLID, KISS, YAGNI

• Английский: свободное чтение технической документации и письменная коммуникация
• Испанский: сертификат B1

CV по запросу: @ra1popov",2025-07-18T15:29:01+00:00,Senior Android Developer,,,,10+ лет,проектная,удалённая,15.0,,€,"['Java', 'Kotlin', 'Jetpack Compose', 'XML', 'Material Design', 'Clean Architecture', 'MVVM', 'MVI', 'MVP', 'Modularization', 'Repository Pattern', 'Coroutines', 'Flow', 'RxJava', 'Android Navigation Components', 'Dagger 2', 'Retrofit', 'OkHttp', 'Glide', 'SocketConnections', 'WebSockets', 'Wi-Fi', 'OpenGL ES', 'Lottie', 'Room', 'SQLite', 'OrmLite', 'Redis', 'Memcached', 'JUnit', 'JSON', 'XML', 'REST', 'SOAP', 'OAuth 2.0', 'Google Play Billing', 'Firebase (Firestore, Crashlytics, Analytics, Notifications)', 'Google Maps API', 'Android Studio', 'Xcode', 'Gradle', 'Git/Bitbucket', 'Docker', 'Figma', 'Linux', 'SOLID', 'KISS', 'YAGNI', 'Английский', 'Испанский']",,,Senior,2025-07-18T15:29:01+00:00_578,"Программист, разработчик"
"#вакансия #разработчик  #reactnative #developer #remote #senior #middle 

В одну из наших команд ищем опытного React Native разработчика для разработки мобильных приложений под iOS & Android. На попроектную работу на старте, потом возможен full time.
  
🔶 Формат: Удаленный 
🔶 Уровень: Middle/Senior
🔶 Компания: MST
🔶 Занятость: проектная
💰Оплата: от $1000 до $1500

Требования:
- Опыт коммерческой разработки 3+ года
- Опыт разработки нескольких приложений с подписками на React native под iOS и Android, с интеграцией Firebase, Apphud (или Adapty, Revenue cat). Опубликованные ссылки на данные приложения в App Store или Google Play.  
- Опыт разработки приложений AI Chat Ассистентов с интеграцией сhatgpt (или аналогов)

Мы предлагаем:
📍Возможность влиять на развитие интересных продуктов, с пользователями в разных странах мира 
📍Полностью удаленный формат работы.
📍Лояльное руководство и дружную команду, увлеченную своим делом 

👌 Жду сообщений в личку, с удовольствием пообщаемся, Андрей - @andrewitm",2025-07-18T15:07:35+00:00,React Native разработчик,MST,,,3+ года,проектная,удаленный,1000.0,1500.0,$,"['React Native', 'iOS', 'Android', 'Firebase', 'Apphud', 'Adapty', 'Revenue cat', 'AI Chat Ассистентов', 'chatgpt']",['разработка мобильных приложений под iOS & Android'],"['Опыт коммерческой разработки 3+ года', 'Опыт разработки нескольких приложений с подписками на React native под iOS и Android, с интеграцией Firebase, Apphud (или Adapty, Revenue cat). Опубликованные ссылки на данные приложения в App Store или Google Play.', 'Опыт разработки приложений AI Chat Ассистентов с интеграцией сhatgpt (или аналогов)']",Middle/Senior,2025-07-18T15:07:35+00:00_579,"Программист, разработчик"
"#ищу #резюме #iOS #project #fulltime #remote

**iOS Developer**

**Опыт разработки:** 2+ года
**Формат работы:** удаленка
**Занятость:** проектная, полная
**Ожидания по зарплате:** от 150 000 руб.

**Основной стек:**
• SwiftUI, UIKit
• MVC, MVP, MVVM, MVVM+C
• Combine, GCD, async/await
• URLSession, Alamofire
• Core Data

**Дополнительно:**
Realm, AVKit, HealthKit, ARKit, SceneKit, MLKit, Vision, WidgetKit, Firebase (Analytics, Crashlytics), Apphud, SnapKit, R.Swift, Local Notifications, Broadcast Extension, Custom Keyboard Extension

**CV по запросу:** @Hatkosss",2025-07-18T15:05:02+00:00,iOS Developer,,,,2+ года,"проектная, полная",удаленка,150000.0,,руб.,"['SwiftUI', 'UIKit', 'MVC', 'MVP', 'MVVM', 'MVVM+C', 'Combine', 'GCD', 'async/await', 'URLSession', 'Alamofire', 'Core Data', 'Realm', 'AVKit', 'HealthKit', 'ARKit', 'SceneKit', 'MLKit', 'Vision', 'WidgetKit', 'Firebase (Analytics, Crashlytics)', 'Apphud', 'SnapKit', 'R.Swift', 'Local Notifications', 'Broadcast Extension', 'Custom Keyboard Extension']",,,,2025-07-18T15:05:02+00:00_580,"Программист, разработчик"
"#**резюме**** ****#ищу**** ****#ios**** 

iOS Software Engineer**

**Опыт: 3,5 **года 
**Занятость:** проектная, полная
**Формат: **удаленка / офис (СПб)
**ЗП:** 240 тыс. рублей на руки

**Основной стек
- **SwiftUI, UIKit
- URLSession/Alamofire
- CoreData/Realm
- GCD/async await
- RxSwift
- VIPER, MVP, CLEAN

**Также работал с**
Remote/Local Notifications, AVKit, WidgetKit, UnitTests, StoreKit, MLKit, Vision, Firebase (Messaging, Crashlytics, Auth), SwiftyJSON, BGTasks, Adapty/AppHud, Google Analytics, AppsFlyerFramework, e2e tests, Speech2Text, SwiftLint, R.Swift, SwiftGen etc

**CV скину по запросу**
@romanenkoios",2025-07-18T13:51:09+00:00,iOS Software Engineer,,СПб,,"3,5 года","проектная, полная",удаленка / офис,240000.0,,рублей,"['SwiftUI', 'UIKit', 'URLSession', 'Alamofire', 'CoreData', 'Realm', 'GCD', 'async await', 'RxSwift', 'VIPER', 'MVP', 'CLEAN', 'Remote/Local Notifications', 'AVKit', 'WidgetKit', 'UnitTests', 'StoreKit', 'MLKit', 'Vision', 'Firebase', 'SwiftyJSON', 'BGTasks', 'Adapty/AppHud', 'Google Analytics', 'AppsFlyerFramework', 'e2e tests', 'Speech2Text', 'SwiftLint', 'R.Swift', 'SwiftGen']",,,,2025-07-18T13:51:09+00:00_581,"Программист, разработчик"
"#вакансия #удаленно #senior #middle+ #job #fulltime #фултайм #android

 **Разработчик Mobile Android Middle+****/Senior** 

🌏Локация и гражданство: Россия 🇷🇺
📄Оформление:  ИП и ГПХ
💼Занятость: полная 
💻Формат работы: удаленка
💰ЗП вилка: от 100 т.р. до 320 т.р.
✅Опыт: от 4 лет 
🔵Компания: SkyWeb.Pro

Требования:
– Отличное знание Java/Kotlin;
– Хорошее понимание работы приложений в Android, процесса их установки, запуска, взаимодействия с ОС. Intent, AIDL, Services, итд.;
– Опыт разработки приложений Android, понимание процесса разработки, архитектуры приложений. SOLID, Clean Architecture;
– Jetpack Compose;
– Coroutines (включая Flow);
– Dagger2 + Hilt;
– Androidx lifecycle;
– Junit + Robolectric + Mockito;
– Навыки работы с Linux cli; Gradle.

Желательно:
– Опыт в создании приложений клавиатуры, биллинга, работа с Camera Api, сенсорами;
– Создание кастомных плагинов к Gradle;
– Создание библиотек кодогенерации на Kotlin/Java;
– Понимание C++ на уровне чтения кода, и минорных изменений. JNI;
– Опыт работы с экосистемой AOSP;
– Опыт разработки и внедрения кастомизированой ОС на базе AOSP.

Важно, резюме должно отражать:
Расписано, чем занимался на каждом проекте, отражает требования.

**Для отклика писать: ****@anastasia_skyweb**",2025-07-18T13:02:39+00:00,Разработчик Mobile Android Middle+/Senior,SkyWeb.Pro,,Россия,от 4 лет,полная,удаленка,100000.0,320000.0,₽,"['Java', 'Kotlin', 'Android', 'Intent', 'AIDL', 'Services', 'SOLID', 'Clean Architecture', 'Jetpack Compose', 'Coroutines', 'Flow', 'Dagger2', 'Hilt', 'Androidx lifecycle', 'Junit', 'Robolectric', 'Mockito', 'Linux cli', 'Gradle']",,"['Отличное знание Java/Kotlin', 'Хорошее понимание работы приложений в Android', 'Опыт разработки приложений Android', 'Jetpack Compose', 'Coroutines (включая Flow)', 'Dagger2 + Hilt', 'Androidx lifecycle', 'Junit + Robolectric + Mockito', 'Навыки работы с Linux cli', 'Gradle']",Middle+/Senior,2025-07-18T13:02:39+00:00_582,"Программист, разработчик"
"#ищу #резюме #Android #ios #flutter #remote #WebView

Flutter developer


Формат работы: удалённо
Занятосьт: полная/частичная/проектная
Опыт коммерческой разработки: +2 года
Ожидания по зарплате: от 8$/час

стек:

- OOP (Object-oriented programming).
- Dart && Flutter.
- android & ios development.
- Familiarity with Restful APIs.
- Know how to deal with different screen sizes.
- Familiarity with code versioning tools ex: Git-Github.
- Solid understanding of state management(bloc-Getx-provider)
- Clean Architecture (MVVM,MVC)
- Firebase (Cloud Messaging(FCM), Remote Config, Analytics)
- clean code
- google map
- payment 
- WebView

Уровень английского - B2

По всем вопросам: 
tg: @aym_hope",2025-07-18T11:53:32+00:00,Flutter developer,,,,+2 года,полная/частичная/проектная,удалённо,8.0,,$,"['OOP (Object-oriented programming)', 'Dart', 'Flutter', 'android & ios development', 'Restful APIs', 'different screen sizes', 'code versioning tools ex: Git-Github', 'state management(bloc-Getx-provider)', 'Clean Architecture (MVVM,MVC)', 'Firebase (Cloud Messaging(FCM), Remote Config, Analytics)', 'clean code', 'google map', 'payment', 'WebView']",,Уровень английского - B2,,2025-07-18T11:53:32+00:00_583,"Программист, разработчик"
"#резюме #ищу #iOS #swift #middle #remote

Формат работы: удаленно/релокейт.
Опыт: 4+ года
Ожидание по зарплате: от 2500$/мес при fulltime / проектная деятельность / part time 
Обо мне: ищу работу iOS-разработчика, опыт работы в компании, есть свои проекты в App Store, мой стек:

-       UIKit / SwiftUI
-       AutoLayout, Storyboard, xib, SnapKit, PinLayout
-       URLSession, Alamofire, Moya, Kingfisher, SDWebImage
-       Apple SignIn, GoogleSignIn
-       Realm, CoreData, UserDefaults, Keychain
-       GCD, OperationQueue
-       Combine
-       MVC, MVVM, Viper
-       AVFoundation, Photos
-       Git (Github Desktop), Github, Gitlab
-       Notification User / APNs key
-       Deeplinks
-       Unit tests
-       CocoaPods, Carthage, SPM
-       SOLID, KISS, YAGNI
-       IAP, SwiftyStoreKit 
-       TestFlight, Ad-hock сборки, AppStoreConnect
-       Postman, Charles
-       Figma, Adobe
-       Jira",2025-07-18T11:47:42+00:00,iOS-разработчик,,,,4+ года,полная занятость/проектная деятельность/частичная занятость,удаленно/релокейт,2500.0,,$,"['UIKit', 'SwiftUI', 'AutoLayout', 'Storyboard', 'xib', 'SnapKit', 'PinLayout', 'URLSession', 'Alamofire', 'Moya', 'Kingfisher', 'SDWebImage', 'Apple SignIn', 'GoogleSignIn', 'Realm', 'CoreData', 'UserDefaults', 'Keychain', 'GCD', 'OperationQueue', 'Combine', 'MVC', 'MVVM', 'Viper', 'AVFoundation', 'Photos', 'Git', 'Github Desktop', 'Github', 'Gitlab', 'Notification User', 'APNs key', 'Deeplinks', 'Unit tests', 'CocoaPods', 'Carthage', 'SPM', 'SOLID', 'KISS', 'YAGNI', 'IAP', 'SwiftyStoreKit', 'TestFlight', 'Ad-hock сборки', 'AppStoreConnect', 'Postman', 'Charles', 'Figma', 'Adobe', 'Jira']",,,middle,2025-07-18T11:47:42+00:00_584,"Программист, разработчик"
