text,date,vacancy,company,city,country,experience,employment,schedule,salary_from,salary_to,currency,skills,responsibilities,requirements,experience level,uid,position
"#вакансия #SA #системныйаналитик #remote #удалённо #fulltime 

Компания: XStack
Вакансия: Системный аналитик | Интеграции | API
Формат работы: удаленно 
Уровень: middle/middle+

Мы финтех компания, которая занимается разработкой платежных решений на международном рынке

📌 Что делать?

- Разрабатывать технические заданий для разработчиков разработчиков;
- Взаимодействовать с заказчиками (сбор требований);
- Взаимодействие со смежными подразделениями с целью повышения качества интеграции;
- Сопровождение реализованных решений.

📌 Что важно?
- Навыки сбора и подготовки бизнес/функциональных требований;
- Понимание принципов работы API;
- Умение писать SQL-запросы;
- Умение читать техническую документацию на английском языке.

📌 Что у нас есть?
- Помощь в адаптации: назначим наставника, выдадим необходимую технику, составим и обсудим план работ;
- Обеспечиваем рабочей техникой;
- Заботимся о сотрудниках: ДМС, внутренняя программа поддержки сотрудников, компенсация занятий в фитнес зале.

✉️ Откликнуться: тг @Paolo_HR",2025-03-12T07:08:27+00:00,Системный аналитик | Интеграции | API,XStack,,,,fulltime,remote,,,,"['Сбор и подготовка бизнес/функциональных требований', 'Принципы работы API', 'SQL-запросы', 'Чтение технической документации на английском языке']","['Разрабатывать технические заданий для разработчиков', 'Взаимодействовать с заказчиками (сбор требований)', 'Взаимодействие со смежными подразделениями с целью повышения качества интеграции', 'Сопровождение реализованных решений']","['Навыки сбора и подготовки бизнес/функциональных требований', 'Понимание принципов работы API', 'Умение писать SQL-запросы', 'Умение читать техническую документацию на английском языке']",middle/middle+,2025-03-12T07:08:27+00:00_911,Системный аналитик
"#resume #cv #резюме 
Должность: Business & Systems #Analyst 
Локация: Беларусь
ЗП: ** **от 1700 - 2300$

Опыт: Business & Systems Analyst с более чем 3-летним стажем, успешно завершила более 20 проектов с увеличением продуктивности на 30%. Обладает экспертизой в автоматизации тестирования и внедрении инновационных решений, сокращала время выполнение задач на 25% и оптимизировала бизнес-процессы. Имеет опыт создания всей необходимой документации по разработке с нуля, отлично определяет и анализирует потребности заказчика.

TG @lisap00 (Елизавета)

❗️CV https://drive.google.com/file/d/1NpZ4DX4YBb7xbm6pfq9-MhlZfaGjxKf5/view?usp=sharing",2025-03-12T06:57:28+00:00,Business & Systems Analyst,,,Беларусь,3 года,,,1700.0,2300.0,$,"['автоматизация тестирования', 'внедрение инновационных решений', 'создание документации по разработке', 'анализ потребностей заказчика']","['увеличение продуктивности на 30%', 'сокращение времени выполнения задач на 25%', 'оптимизация бизнес-процессов']",,с более чем 3-летним стажем,2025-03-12T06:57:28+00:00_912,Бизнес-аналитик
"Здравствуйте! Меня зовут Виталий.
Нахожусь в активном поиске работы на позицию **системный аналитик / бизнес-аналитик **

📍 **Локация:** Минск
📌 **Формат работы: **#удаленно с возможностью работы за пределами РФ. Готовность к командировкам.
🪪 **Гражданство**: Беларусь
💼 **Опыт:**  3 года.  
**Стек и инструменты:**
- UML (PlantUML, draw.io)
- BPMN 
- REST
- Swagger
- SQL
- Kafka
- DrawSQL
- Jira и Confluence
- Figma
**Ключевые навыки:**
- Сбор и анализ, документирование требований.
- Моделирование бизнес-процессов (BPMN), Sequence diagram, Use Case (UML).
- Прототипирование (Figma).
- Проектирование REST API, Swagger.
- Моделирование ER-диаграмм.
- Постановка задач разработчикам в Jira.
- SQL запросы (PostgreSQL).
- Совместное тестирование API в Postman.
**Образование: **Белорусский Национальный Технический Университет, бакалавр

**Контакты: **
__тел:__ +375 (29) 7615803
__тг:__ @Vitali_Anoshko
__email:__ 375297615803@yandex.by",2025-03-12T06:31:16+00:00,системный аналитик / бизнес-аналитик,,Минск,Беларусь,3 года,полная занятость,удаленно,,,,"['UML (PlantUML, draw.io)', 'BPMN', 'REST', 'Swagger', 'SQL', 'Kafka', 'DrawSQL', 'Jira и Confluence', 'Figma']","['Сбор и анализ, документирование требований.', 'Моделирование бизнес-процессов (BPMN), Sequence diagram, Use Case (UML).', 'Прототипирование (Figma).', 'Проектирование REST API, Swagger.', 'Моделирование ER-диаграмм.', 'Постановка задач разработчикам в Jira.', 'SQL запросы (PostgreSQL).', 'Совместное тестирование API в Postman.']",,3 года,2025-03-12T06:31:16+00:00_913,Системный аналитик
"Здравствуйте !

Рассматриваю предложения вакансий системного / бизнес-аналитика | Product Owner

Интересуют только продуктовая или заказная разработка. 

Локация: Только страны ЕС, Молдова, Израиль, Черногория

Опыт работы более 7 лет

Основные обязанности на текущем и предыдущих местах работы:

Бизнес и продуктовый анализ:

• Выявление потребностей и проблем заказчика
• Сбор бизнес-требований
• Интервьюирование заинтересованных лиц;
• Описание бизнес-ценностей фич;
• Описание бизнес-процессов компании
• Создание канвасов
• Описание CJM
• Выдвижение и проверка гипотез
•A/B - тестирование

Системный анализ:
• Разработка функциональных решений с использованием Use Case, user story, Swim lane, State machine и ER-диаграмм. 
• Анализ и разработка требований к продукту. Трансляция бизнес-требований в функциональные и нефункциональные требования. 
• Выявление слабых мест системы (As IS) и обновление требований (TO BE) ;
• Изучение НПА и стандартов предметной области

Проектирвание архитектуры:
• Описание API
• Описание межсервисного взаимодействия

Тестирование
• Функциональное тестирование
• Выявление багов

Дополнительные обязанности
• Участие в создании технической 
документации на продукт;
• Поддержка актуальной информации о продукте

Пожелание к вакнасии
Рассматриваю вакансии в рамках которых обязанности аналитика не подразумевают проектирование архитектуры и проектное управление. 

Полное CV высылаю в личку",2025-03-11T16:47:50+00:00,системный / бизнес-аналитик | Product Owner,,,"ЕС, Молдова, Израиль, Черногория",более 7 лет,,,,,,"['Бизнес и продуктовый анализ', 'Системный анализ', 'Проектирование архитектуры', 'Тестирование', 'Создание технической документации']","['Выявление потребностей и проблем заказчика', 'Сбор бизнес-требований', 'Интервьюирование заинтересованных лиц', 'Описание бизнес-ценностей фич', 'Описание бизнес-процессов компании', 'Создание канвасов', 'Описание CJM', 'Выдвижение и проверка гипотез', 'A/B - тестирование', 'Разработка функциональных решений', 'Анализ и разработка требований к продукту', 'Выявление слабых мест системы', 'Изучение НПА и стандартов предметной области', 'Описание API', 'Описание межсервисного взаимодействия', 'Функциональное тестирование', 'Выявление багов', 'Участие в создании технической документации', 'Поддержка актуальной информации о продукте']","['Опыт работы более 7 лет', 'Интерес к продуктовой или заказной разработке']",Senior,2025-03-11T16:47:50+00:00_914,Бизнес-аналитик
"#вакансия #работа #1С #разработка #гибрид

**1C аналитик** (Junior-middle)

З/п: от 140 тысяч на руки (по согласованию)
Формат работы: Гибрид, Офис
Уровень позиции: Junior, Middle
Опыт работы: От 1 года
Локация: Россия, г Москва**

ALIKSON GROUP** — это большая команда, которая разделяет общие ценности и стремится к самосовершенствованию. Мы ценим наших сотрудников — поддерживаем благоприятные условия для вашего развития и карьерного роста.

Мы ищем в команду джуна-миддл 1С аналитика на доработку 1С КА в нашей компании.

**Мы предлагаем** ⬇️
- Офис на старте и гибрид после 2 недель;
- Работу над инхаус проектом (CRM);
- Уровень дохода обсудим индивидуально (для нас важно найти ""своего"" человека);
- Большой потенциал для профессионального роста в компании;
- Большую свободу в работе.

**Чем предстоит заниматься**💻
- Прием и обработка обращений пользователей;
- Консультирование по 1С (1С: УТ, КА, Бух/ЗУП);
- Анализ и диагностика ошибок в 1С;
- Настройка и администрирование конфигураций 1С;
- Проведение первичной настройки рабочих мест пользователей;
- Тестирование обновлений и решение проблем;
- Ведение документации и инструкций для пользователей;
- Участие в обучении пользователей основам работы с 1С.

✔️**Будем рады сотрудничеству! Пишите **@hunted_by_hr",2025-03-11T13:43:59+00:00,1C аналитик,ALIKSON GROUP,Москва,Россия,От 1 года,гибрид,гибрид,140000.0,,руб,"['1С: УТ', '1С: КА', '1С: Бух/ЗУП']","['Прием и обработка обращений пользователей', 'Консультирование по 1С', 'Анализ и диагностика ошибок в 1С', 'Настройка и администрирование конфигураций 1С', 'Проведение первичной настройки рабочих мест пользователей', 'Тестирование обновлений и решение проблем', 'Ведение документации и инструкций для пользователей', 'Участие в обучении пользователей основам работы с 1С']",,"Junior, Middle",2025-03-11T13:43:59+00:00_915,Аналитик
"#вакансия #продуктовыйаналитик #гибрид

Продуктовый Аналитик
Компания: Яндекс «Финтех»
Локация: Москва, Санкт-Петербург
Формат работы: Гибрид
ЗП: 350-450к 
Опыт работы: от 6 лет

💎Какие задачи вас ждут:

- Предлагать идеи и помогать развивать продукт
- Превращать запросы бизнеса в аналитические задачи и проекты
- Быть частью бизнес-команды, а не калькулятором на аутсорсе
- Искать уязвимые зоны и точки роста для продукта
- Генерировать гипотезы и проверять их на основе данных
- Проводить А/В-тесты
- Объяснять команде полученные результаты и помогать принимать решения!

💎Мы ждем, что вы:

- Хорошо знаете математику и владеете основами статистики
- Умеете писать аналитический код на SQL и Python
- Понимаете теорию А/B-тестирования
- Занимаете проактивную позицию
- Умеете аргументированно и доступно отстаивать собственную точку зрения и слышать чужие
- Способны видеть за числами физический смысл и находить причины явлений
- Критически смотрите на полученные результаты!

💎Что мы предлагаем:

- Сильную команду, с которой можно расти
- Сложные задачи для сервисов с миллионами пользователей
- Возможность влиять на процесс и результат
- Зарплату на уровне рынка и выше
- Премии каждые полгода для всех, кто успешно прошёл ревью
- Гибкий график работы, гибридный формат в г. Москве и Санкт- Петербурге
- Расширенную программу ДМС: оплату 80% стоимости ДМС для супругов и детей

Для связи: @vi22rec",2025-03-11T13:13:28+00:00,Продуктовый Аналитик,Яндекс «Финтех»,"['Москва', 'Санкт-Петербург']",Россия,от 6 лет,полная занятость,гибрид,350000.0,450000.0,RUB,"['математика', 'статистика', 'SQL', 'Python', 'A/B-тестирование']","['Предлагать идеи и помогать развивать продукт', 'Превращать запросы бизнеса в аналитические задачи и проекты', 'Быть частью бизнес-команды, а не калькулятором на аутсорсе', 'Искать уязвимые зоны и точки роста для продукта', 'Генерировать гипотезы и проверять их на основе данных', 'Проводить А/В-тесты', 'Объяснять команде полученные результаты и помогать принимать решения']","['Хорошо знаете математику и владеете основами статистики', 'Умеете писать аналитический код на SQL и Python', 'Понимаете теорию А/B-тестирования', 'Занимаете проактивную позицию', 'Умеете аргументированно и доступно отстаивать собственную точку зрения и слышать чужие', 'Способны видеть за числами физический смысл и находить причины явлений', 'Критически смотрите на полученные результаты']",Senior,2025-03-11T13:13:28+00:00_916,Продуктовый аналитик
"**Мы в поисках BI/DWH Аналитика (Qlik Sense, SQL)**

**Грейд: **Middle+/Senior
**Язык проекта: **русский
**Локация:** весь мир
**Часовой пояс: **МСК
**Формат работы: **удаленно
**Компания:** Dex

🔘**Основные требования:**
— Уверенное владение SQL, способность писать сложные запросы и разбираться в структуре данных
— Опыт работы с Qlik Sense, знание лучших методологий и стандартов разработки BI-отчетности
— Функциональный анализ и постановка задач
— Навыки написания функциональных и бизнес-требований к BI-системам
— Знание принципов работы DWH и аналитических витрин, понимание архитектуры хранения данных
— Опыт участия в тестировании и приемо-сдаточных испытаниях (ПСИ)
— Способность разрабатывать единые стандарты и шаблоны для BI-отчетов

🔘 **Дополнительные преимущества:**
— Понимание работы MPP СУБД (Greenplum, Teradata, Vertica)
— Знание процессов ETL и взаимодействия аналитических систем с хранилищами данных
— Опыт работы с большими массивами данных и оптимизации аналитических решений
— Практический опыт работы с разными BI-системами (Power BI, Tableau)

🔘** Чем предстоит заниматься:**
— Формирование бизнес- и функциональных требований к аналитической отчетности
— Определение требований к разработке витрин DWH, тестирование и контроль их соответствия требованиям
— Подготовка и ведение технической документации по BI-приложениям и аналитическим системам
— Коммуникация с бизнес-заказчиками на этапах сбора требований и тестирования аналитических решений

🙏 Просьба присылать CV
📲 По всем вопросам в ЛС или в ТГ: @elenachernenko

#вакансия #middle+ #Senior #удаленка #sa #BI #DWH #SQL",2025-03-11T13:05:18+00:00,"BI/DWH Аналитик (Qlik Sense, SQL)",Dex,,,,полная занятость,удаленно,,,,"['SQL', 'Qlik Sense', 'BI-отчетность', 'DWH', 'аналитические витрины', 'MPP СУБД (Greenplum, Teradata, Vertica)', 'ETL', 'Power BI', 'Tableau']","['Формирование бизнес- и функциональных требований к аналитической отчетности', 'Определение требований к разработке витрин DWH, тестирование и контроль их соответствия требованиям', 'Подготовка и ведение технической документации по BI-приложениям и аналитическим системам', 'Коммуникация с бизнес-заказчиками на этапах сбора требований и тестирования аналитических решений']","['Уверенное владение SQL, способность писать сложные запросы и разбираться в структуре данных', 'Опыт работы с Qlik Sense, знание лучших методологий и стандартов разработки BI-отчетности', 'Функциональный анализ и постановка задач', 'Навыки написания функциональных и бизнес-требований к BI-системам', 'Знание принципов работы DWH и аналитических витрин, понимание архитектуры хранения данных', 'Опыт участия в тестировании и приемо-сдаточных испытаниях (ПСИ)', 'Способность разрабатывать единые стандарты и шаблоны для BI-отчетов']",Middle+/Senior,2025-03-11T13:05:18+00:00_917,"BI-аналитик, аналитик данных"
"[#](tg://search_hashtag?hashtag=jobs)вакансия #**BusinessAnalyst**** ****#HRtech**** ****#remote**** ****#удаленка****
**
 **О нас: **мы финтех стартап на Филиппинах. Сейчас у нас есть несколько кредитных продуктов, тысячи активных клиентов и сильная команда, чтобы реализовывать новые идеи.

📍 Формат/working arrangement: __удаленно
__ 
✔️ Должность/position: **Business Analyst **(**HR tech**)
 
🏢 Место работы/workplace: [Skyro](https://www.skyro.ph/about-us) - Manila, Philippines
 
💸 Заработная плата/salary estimate: __открыты к обсуждению__
        
📈 Обязанности/responsibilities: 
- Разработка и поддержка дорожной карты продукта, которая описывает временную шкалу, основные этапы и характеристики продукта, обеспечивая соответствие планам заинтересованных сторон
- Планирование, внедрение, координирование и отслеживание до завершения все действия, необходимые для успешного запуска ключевых проектов
- Определение требований к группам разработки
- Определение показателей для измерения успешности и влияния реализованных проектов          

📌 Требования/requirements:              
- 3-5 лет опыта в бизнес-анализе/техническом управлении продуктами/технологиях
- Степень бакалавра
- Развитые навыки в экспертизе и анализе
- Опыт разработки продукта: генерация, анализ, расстановка приоритетов, реализация идей и компромиссов продукта
- Опыт совместной работы с членами кросс-функциональной команды, с возможностью налаживания коммуникации между различными отделами
- Опыт в SQL или анализе данных
- Английский B2 или выше
         
📢❗🚨 Контакты для связи: e.sokolova@breezeventures.io (Елизавета) - если не удалось оставить отклик по ссылке на вакансию ниже
 
🌐 Ссылка на вакансию: https://www.skyro.ph/vacancies/vacancy?id=1124",2025-03-11T11:28:22+00:00,Business Analyst,Skyro,Manila,Philippines,3-5 лет,полная занятость,удаленно,,,,"['бизнес-анализ', 'техническое управление продуктами', 'технологии', 'SQL', 'анализ данных', 'английский B2 или выше']","['Разработка и поддержка дорожной карты продукта', 'Планирование, внедрение, координирование и отслеживание до завершения все действия, необходимые для успешного запуска ключевых проектов', 'Определение требований к группам разработки', 'Определение показателей для измерения успешности и влияния реализованных проектов']","['3-5 лет опыта в бизнес-анализе/техническом управлении продуктами/технологиях', 'Степень бакалавра', 'Развитые навыки в экспертизе и анализе', 'Опыт разработки продукта: генерация, анализ, расстановка приоритетов, реализация идей и компромиссов продукта', 'Опыт совместной работы с членами кросс-функциональной команды, с возможностью налаживания коммуникации между различными отделами', 'Опыт в SQL или анализе данных', 'Английский B2 или выше']",Middle,2025-03-11T11:28:22+00:00_918,Бизнес-аналитик
"[#](tg://search_hashtag?hashtag=jobs)вакансия #**BusinessAnalyst**** ****#HRtech**** ****#remote**** ****#удаленка****
**
 **О нас: **мы финтех стартап на Филиппинах. Сейчас у нас есть несколько кредитных продуктов, тысячи активных клиентов и сильная команда, чтобы реализовывать новые идеи.

📍 Формат/working arrangement: __удаленно
__ 
✔️ Должность/position: **Business Analyst **(**HR tech**)
 
🏢 Место работы/workplace: [Skyro](https://www.skyro.ph/about-us) - Manila, Philippines
 
💸 Заработная плата/salary estimate: __открыты к обсуждению__
        
📈 Обязанности/responsibilities: 
- Разработка и поддержка дорожной карты продукта, которая описывает временную шкалу, основные этапы и характеристики продукта, обеспечивая соответствие планам заинтересованных сторон
- Планирование, внедрение, координирование и отслеживание до завершения все действия, необходимые для успешного запуска ключевых проектов
- Определение требований к группам разработки
- Определение показателей для измерения успешности и влияния реализованных проектов          

📌 Требования/requirements:              
- 3-5 лет опыта в бизнес-анализе/техническом управлении продуктами/технологиях
- Степень бакалавра
- Развитые навыки в экспертизе и анализе
- Опыт разработки продукта: генерация, анализ, расстановка приоритетов, реализация идей и компромиссов продукта
- Опыт совместной работы с членами кросс-функциональной команды, с возможностью налаживания коммуникации между различными отделами
- Опыт в SQL или анализе данных
- Английский B2 или выше
         
📢❗🚨 Контакты для связи: e.sokolova@breezeventures.io (Елизавета) - если не удалось оставить отклик по ссылке на вакансию ниже
 
🌐 Ссылка на вакансию: https://www.skyro.ph/vacancies/vacancy?id=1124",2025-03-11T11:28:03+00:00,Business Analyst,Skyro,Manila,Philippines,3-5 лет,удаленно,,,,,"['бизнес-анализ', 'техническое управление продуктами', 'технологии', 'SQL', 'анализ данных', 'английский B2 или выше']","['Разработка и поддержка дорожной карты продукта', 'Планирование, внедрение, координирование и отслеживание до завершения все действия, необходимые для успешного запуска ключевых проектов', 'Определение требований к группам разработки', 'Определение показателей для измерения успешности и влияния реализованных проектов']","['3-5 лет опыта в бизнес-анализе/техническом управлении продуктами/технологиях', 'Степень бакалавра', 'Развитые навыки в экспертизе и анализе', 'Опыт разработки продукта: генерация, анализ, расстановка приоритетов, реализация идей и компромиссов продукта', 'Опыт совместной работы с членами кросс-функциональной команды, с возможностью налаживания коммуникации между различными отделами', 'Опыт в SQL или анализе данных', 'Английский B2 или выше']",Middle,2025-03-11T11:28:03+00:00_919,Бизнес-аналитик
"[#](tg://search_hashtag?hashtag=jobs)вакансия #**BusinessAnalyst**** ****#HRtech**** ****#remote**** ****#удаленка****
**
 **О нас: **мы финтех стартап на Филиппинах. Сейчас у нас есть несколько кредитных продуктов, тысячи активных клиентов и сильная команда, чтобы реализовывать новые идеи.

📍 Формат/working arrangement: __удаленно
__ 
✔️ Должность/position: **Business Analyst **(**HR tech**)
 
🏢 Место работы/workplace: [Skyro](https://www.skyro.ph/about-us) - Manila, Philippines
 
💸 Заработная плата/salary estimate:__1300 - 2000 USD (открыты к обсуждению)__
        
📈 Обязанности/responsibilities: 
- Разработка и поддержка дорожной карты продукта, которая описывает временную шкалу, основные этапы и характеристики продукта, обеспечивая соответствие планам заинтересованных сторон
- Планирование, внедрение, координирование и отслеживание до завершения все действия, необходимые для успешного запуска ключевых проектов
- Определение требований к группам разработки
- Определение показателей для измерения успешности и влияния реализованных проектов          

📌 Требования/requirements:              
- 3-5 лет опыта в бизнес-анализе/техническом управлении продуктами/технологиях
- Степень бакалавра
- Развитые навыки в экспертизе и анализе
- Опыт разработки продукта: генерация, анализ, расстановка приоритетов, реализация идей и компромиссов продукта
- Опыт совместной работы с членами кросс-функциональной команды, с возможностью налаживания коммуникации между различными отделами
- Опыт в SQL или анализе данных
- Английский B2 или выше
         
📢❗🚨 Контакты для связи: e.sokolova@breezeventures.io (Елизавета) - если не удалось оставить отклик по ссылке на вакансию ниже
 
🌐 Ссылка на вакансию: https://www.skyro.ph/vacancies/vacancy?id=1124",2025-03-11T11:26:18+00:00,Business Analyst,Skyro,Manila,Philippines,3-5 лет,удаленно,,1300.0,2000.0,USD,"['бизнес-анализ', 'техническое управление продуктами', 'технологии', 'SQL', 'анализ данных', 'английский B2']","['Разработка и поддержка дорожной карты продукта', 'Планирование, внедрение, координирование и отслеживание до завершения все действия, необходимые для успешного запуска ключевых проектов', 'Определение требований к группам разработки', 'Определение показателей для измерения успешности и влияния реализованных проектов']","['3-5 лет опыта в бизнес-анализе/техническом управлении продуктами/технологиях', 'Степень бакалавра', 'Развитые навыки в экспертизе и анализе', 'Опыт разработки продукта: генерация, анализ, расстановка приоритетов, реализация идей и компромиссов продукта', 'Опыт совместной работы с членами кросс-функциональной команды, с возможностью налаживания коммуникации между различными отделами', 'Опыт в SQL или анализе данных', 'Английский B2 или выше']",Middle,2025-03-11T11:26:18+00:00_920,Бизнес-аналитик
"#вакансия #SA #системныйаналитик #remote #удалённо #fulltime 

Компания: SSP SOFT (аккредитованная IT-компания)
Локация: РФ, РБ
Формат: удалёнка
Оформление: ТД, ИП, самозанятость
Зарплата: до 350К 

Привет! Мы в SSP SOFT расширяем команду и ищем Senior Системного аналитика. Если тебе интересно работать над крутыми IT-проектами в fintech, ритейле, автопроме, промышленности и других сферах — тебе к нам!

💡Что для нас важно:
▫️3+ лет опыта работы в роли СА;
▫️Владение SQL на среднем уровне;
▫️Знание и практический опыт работы с нотациями моделирования (UML/BPMN);
▫️Опыт проектирования интеграций (REST/SOAP);
▫️Понимание принципов проектирования интерфейсов;
▫️Опыт работы с MSA/понимание ее преимуществ;
▫️Понимание Agile-процессов;
▫️Обязателен опыт работы на проектах с микросервисной архитектурой.

💡Чем предстоит заниматься:
▫️Взаимодействие с заказчиком и бизнес-аналитиками для выявления требований;
▫️Формирование и демонстрация концептуальных решений;
▫️Проектирование систем и отдельных сервисов;
▫️Разработка проектной документации (ТЗ, спецификации);
▫️Проведение декомпозиции и постановка задач разработчикам;
▫️Приемка и верификация результатов разработки;
▫️Взаимодействие со смежными ролями и командами для создания и выпуска решений;
▫️Демонстрация новой функциональности заказчику, а также первичное обучение ключевых пользователей;
▫️Участие в командных и межкомандных мероприятиях по развитию и совершенствованию

💡Что мы предлагаем:
▫️100% удалёнка — работай из любой точки РФ;
▫️Гибкие форматы сотрудничества: ТД, ИП или самозанятость;
▫️ДМС (со стоматологией);
▫️Компенсация спорта и обучения английскому;
▫️Возможности профессионального роста.

🔥Хочешь работать над интересными проектами и прокачивать свои скиллы? Тогда давай знакомиться в тг @Di_ana_a",2025-03-11T09:19:43+00:00,Senior Системный аналитик,SSP SOFT,,"РФ, РБ",3+ лет,полная занятость,удаленная работа,,350000.0,RUB,"['SQL', 'UML', 'BPMN', 'REST', 'SOAP', 'MSA', 'Agile', 'микросервисная архитектура']","['Взаимодействие с заказчиком и бизнес-аналитиками для выявления требований', 'Формирование и демонстрация концептуальных решений', 'Проектирование систем и отдельных сервисов', 'Разработка проектной документации (ТЗ, спецификации)', 'Проведение декомпозиции и постановка задач разработчикам', 'Приемка и верификация результатов разработки', 'Взаимодействие со смежными ролями и командами для создания и выпуска решений', 'Демонстрация новой функциональности заказчику, а также первичное обучение ключевых пользователей', 'Участие в командных и межкомандных мероприятиях по развитию и совершенствованию']","['3+ лет опыта работы в роли СА', 'Владение SQL на среднем уровне', 'Знание и практический опыт работы с нотациями моделирования (UML/BPMN)', 'Опыт проектирования интеграций (REST/SOAP)', 'Понимание принципов проектирования интерфейсов', 'Опыт работы с MSA/понимание ее преимуществ', 'Понимание Agile-процессов', 'Обязателен опыт работы на проектах с микросервисной архитектурой']",Senior,2025-03-11T09:19:43+00:00_921,Системный аналитик
"#вакансия #SA #системныйаналитик #remote #удалённо #fulltime 

Компания: SSP SOFT (аккредитованная IT-компания)
Локация: РФ, РБ
Формат: удалёнка
Оформление: ТД, ИП, самозанятость
Зарплата: до 350К 

Привет! Мы в SSP SOFT расширяем команду и ищем Senior Системного аналитика. Если тебе интересно работать над крутыми IT-проектами в fintech, ритейле, автопроме, промышленности и других сферах — тебе к нам!

💡Что для нас важно:
▫️3+ лет опыта работы в роли СА;
▫️Владение SQL на среднем уровне;
▫️Знание и практический опыт работы с нотациями моделирования (UML/BPMN);
▫️Опыт проектирования интеграций (REST/SOAP);
▫️Понимание принципов проектирования интерфейсов;
▫️Опыт работы с MSA/понимание ее преимуществ;
▫️Понимание Agile-процессов;
▫️Обязателен опыт работы на проектах с микросервисной архитектурой.

💡Чем предстоит заниматься:
▫️Взаимодействие с заказчиком и бизнес-аналитиками для выявления требований;
▫️Формирование и демонстрация концептуальных решений;
▫️Проектирование систем и отдельных сервисов;
▫️Разработка проектной документации (ТЗ, спецификации);
▫️Проведение декомпозиции и постановка задач разработчикам;
▫️Приемка и верификация результатов разработки;
▫️Взаимодействие со смежными ролями и командами для создания и выпуска решений;
▫️Демонстрация новой функциональности заказчику, а также первичное обучение ключевых пользователей;
▫️Участие в командных и межкомандных мероприятиях по развитию и совершенствованию

💡Что мы предлагаем:
▫️100% удалёнка — работай из любой точки РФ;
▫️Гибкие форматы сотрудничества: ТД, ИП или самозанятость;
▫️ДМС (со стоматологией);
▫️Компенсация спорта и обучения английскому;
▫️Возможности профессионального роста.

🔥Хочешь работать над интересными проектами и прокачивать свои скиллы? Тогда давай знакомиться в тг @Di_ana_a",2025-03-11T09:19:40+00:00,Senior Системный аналитик,SSP SOFT,,"РФ, РБ",3+ лет,полная занятость,удаленная работа,,350000.0,RUB,"['SQL', 'UML', 'BPMN', 'REST', 'SOAP', 'MSA', 'Agile']","['Взаимодействие с заказчиком и бизнес-аналитиками для выявления требований', 'Формирование и демонстрация концептуальных решений', 'Проектирование систем и отдельных сервисов', 'Разработка проектной документации (ТЗ, спецификации)', 'Проведение декомпозиции и постановка задач разработчикам', 'Приемка и верификация результатов разработки', 'Взаимодействие со смежными ролями и командами для создания и выпуска решений', 'Демонстрация новой функциональности заказчику, а также первичное обучение ключевых пользователей', 'Участие в командных и межкомандных мероприятиях по развитию и совершенствованию']","['3+ лет опыта работы в роли СА', 'Владение SQL на среднем уровне', 'Знание и практический опыт работы с нотациями моделирования (UML/BPMN)', 'Опыт проектирования интеграций (REST/SOAP)', 'Понимание принципов проектирования интерфейсов', 'Опыт работы с MSA/понимание ее преимуществ', 'Понимание Agile-процессов', 'Обязателен опыт работы на проектах с микросервисной архитектурой']",Senior,2025-03-11T09:19:40+00:00_922,Системный аналитик
